"cpg","seqnames","start","end","GREAT_annotation","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","state","estimate","se","pVal.fixed","pVal.random","pValQ","direction","pVal.final","fdr","GASPARONI_estimate","GASPARONI_se","GASPARONI_pValue","GASPARONI_fdr","LONDON_estimate","LONDON_se","LONDON_pValue","LONDON_fdr","MtSinai_estimate","MtSinai_se","MtSinai_pValue","MtSinai_fdr","ROSMAP_estimate","ROSMAP_se","ROSMAP_pValue","ROSMAP_fdr","isDEJager","isMtSinai","isLunnon","isGasparoni","isAnyPreviousStudy","isGasparoniNeuron","isGasparoniGlia","isGasparoniGeneNeuron","isGasparoniGeneGlia","isDEJager_gene","isMtSinai_gene","isLunnon_gene","isGasparoni_gene","isAnyPreviousStudy_gene"
"cg00653312","chr16",87863785,87863786,"KLHDC4 (-64231); SLC7A5 (+39308)","3'UTR","NM_003486","SLC7A5","OpenSea","Weak transcription",0.0250187612263064,0.00615482740722705,4.80529502011548e-05,4.80529502011548e-05,0.536689461841042,"++++",4.80529502011548e-05,0.0109044629062968,0.0128721285801191,0.0209439971847477,0.541848819049235,0.999927573044146,0.0406125701525182,0.0133307220879498,0.00302893712901447,0.337509473730627,0.015891348988686,0.0133872140286007,0.237475354395262,0.823714265292628,0.024311662919178,0.00880072415304145,0.00589720103705512,0.6421825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg24320673","chr17",72462234,72462235,"CD300A (-320)","TSS1500","NM_007261","CD300A","OpenSea","Weak transcription",-0.0242687125885697,0.00597128491901111,4.81899978250283e-05,4.81899978250283e-05,0.646344986245407,"----",4.81899978250283e-05,0.0109300590185177,-0.0237060307836687,0.0262498508013657,0.371182074589031,0.999927573044146,-0.0227907781517277,0.0108672433835404,0.0387494029777391,0.62778095989144,-0.0393100686969374,0.0134460059588781,0.00411497672521214,0.3833668,-0.0187219687017524,0.00891027307387,0.0360066782699985,0.8518632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg23808213","chr2",166948291,166948292,"SCN1A (-18161); SCN9A (+284211)",NA,NA,NA,"OpenSea","Flanking Active TSS",-0.0245561918119632,0.00604228272897759,4.82266847837745e-05,0.000599933771209139,0.266647645483543,"----",4.82266847837745e-05,0.0109328778495611,-0.0363697600750074,0.0193296642264896,0.0662337513593212,0.999927573044146,-0.0433972763752254,0.0130862404856331,0.00131186053650751,0.265802334130383,-0.00808530938244517,0.0153112615418029,0.59841486066361,0.9397316,-0.019670072696269,0.00827351983075878,0.017716930678834,0.7797166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04407470","chr6",108489977,108489978,"NR2E1 (+2716); SNX3 (+92486)","Body","NM_003269","NR2E1","Island","Flanking Bivalent TSS/Enh",0.0368695552808119,0.00907238297433754,4.82527110833404e-05,0.0021109031461503,0.174929795146355,"++++",4.82527110833404e-05,0.0109332783144718,0.0728597317237597,0.0376721462067762,0.0592730235657735,0.999927573044146,0.0151079257522498,0.0174096816496375,0.387792685775261,0.900916559313468,0.0798187195912659,0.0273565103925235,0.00418753656930777,0.3856047,0.0352612222014543,0.0121184570636188,0.00373995911896777,0.590732446637065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg26153054","chr2",132152814,132152815,"TUBA3D (-80851); PLEKHB2 (+290395)",NA,NA,NA,"Island","Active TSS",0.0241291825863634,0.00593789277899291,4.83229494651018e-05,4.83229494651018e-05,0.526926301651463,"-+++",4.83229494651018e-05,0.0109436910804949,-0.000478835242228287,0.0226353045201122,0.983214023070598,0.999949167461476,0.0330465118399126,0.00963930444290272,0.000914097524862092,0.237513864628967,0.0188104152104633,0.0137101148614364,0.17253737653968,0.7822807,0.0222268700940515,0.00984008363253646,0.0242222981276458,0.815797491251614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg15630458","chr8",142986649,142986650,"TSNARE1 (+497893); PTP4A3 (+584557)",NA,NA,NA,"S_Shore","Enhancers",0.0282622511801222,0.00695589572267968,4.84326931137767e-05,4.84326931137767e-05,0.560848081079488,"++++",4.84326931137767e-05,0.0109630356449278,0.0300280982435482,0.0233515752851668,0.204908888755309,0.999927573044146,0.0426930587228039,0.0130946732773153,0.00156637287872388,0.27636396442997,0.0147892489598357,0.0161366300326755,0.361182834465095,0.8765555,0.0243703652012247,0.010447531736,0.019967917213134,0.7896793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14512870","chr2",173330342,173330343,"PDK1 (-90436); ITGA6 (+37826)","Body","NM_000210;NM_001079818","ITGA6","OpenSea","Active TSS",0.0253127561760138,0.00623177530956936,4.86780058816601e-05,4.86780058816601e-05,0.444854617654493,"++++",4.86780058816601e-05,0.0109988738812822,0.00954523537367855,0.0189547338194228,0.616959345287267,0.999927573044146,0.0230023950924929,0.0103351410211308,0.0285079832859419,0.593419841888233,0.0443125499239208,0.0140728789357582,0.00205797853902712,0.3291925,0.0217570072159638,0.0108113983622129,0.0445839352257825,0.872954157659072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg08862148","chr6",29595315,29595316,"GABBR1 (+5646); OR2H2 (+39633)","1stExon;Body","NM_001470;NM_021903;NM_021904","GABBR1","Island","Active TSS",0.0235582032546448,0.00579989279787318,4.86886412451499e-05,4.86886412451499e-05,0.719790020304326,"++++",4.86886412451499e-05,0.0109988738812822,0.0313830787683387,0.0209413746371605,0.140805101199949,0.999927573044146,0.0223282541692599,0.00971154338537824,0.0237853358009188,0.569458115342606,0.016892115081514,0.00968517149344882,0.0836361070228304,0.6903798,0.0342738655010968,0.012716673553589,0.00721479083626782,0.6622073,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"cg22137236","chr18",46506533,46506534,"SMAD7 (-29453); DYM (+480638)",NA,NA,NA,"S_Shelf","Quiescent/Low",-0.0260511595005493,0.00641353616269786,4.86743768784416e-05,4.86743768784416e-05,0.452120547494941,"----",4.86743768784416e-05,0.0109988738812822,-0.0111732802880588,0.0273189525257001,0.684442299920046,0.999927573044146,-0.0375686747906644,0.0119576207661102,0.00226596251665912,0.307417174771497,-0.0373841309385972,0.0160338726911135,0.0213363978278207,0.545489,-0.0173895931532881,0.0090955334181331,0.0563259213227714,0.8913818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg06997549","chr12",2944163,2944164,"NRIP2 (+26)","1stExon;5'UTR","NM_031474","NRIP2","OpenSea","Active TSS",0.0410001684926138,0.0100945567411149,4.87351164228841e-05,0.00216195965883791,0.143801933327575,"++++",4.87351164228841e-05,0.0110038570109636,0.0330839851709447,0.0337504982376449,0.332089468602812,0.999927573044146,0.0177918168628478,0.0154702273756112,0.253129166604247,0.852683042812526,0.0774942882597841,0.0215839487088495,0.00047410907747339,0.2182028,0.0508006736153375,0.0195712217347984,0.00965125265347647,0.7057165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg25969878","chr10",134045913,134045914,"DPYSL4 (+45510); STK32C (+75530)","Body","NM_173575","STK32C","OpenSea","Weak transcription",-0.0263297052263037,0.00648302893248163,4.87944155182003e-05,4.87944155182003e-05,0.491568212303367,"----",4.87944155182003e-05,0.0110040977609393,-0.0122572483196516,0.0243965346544296,0.617770611352927,0.999927573044146,-0.0329548747209007,0.0121429771807921,0.00795390044092053,0.439778738381537,-0.0413854884875297,0.0148205799921455,0.00607516968295437,0.4172761,-0.0179949540566025,0.0096323169279215,0.06218112342512,0.8986579,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"cg07281370","chr11",121970768,121970769,"BLID (+16154); SORL1 (+647857)","Body;TSS1500","NR_024430;NR_029671","LOC399959;MIR125B1","OpenSea","Active TSS",0.0301371367238028,0.00742064460447146,4.88094334589619e-05,4.88094334589619e-05,0.508458342295552,"++++",4.88094334589619e-05,0.0110040977609393,0.0144068366419648,0.0236520325569774,0.545444146739412,0.999927573044146,0.0432538885672922,0.0115469818855411,0.000314989985749038,0.160669595298255,0.0250653807781358,0.0190809283214778,0.191394283225378,0.7954259,0.0209421336890074,0.012776695488941,0.101673572613958,0.9389628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg04949149","chr12",49505053,49505054,"LMBR1L (-373)","TSS1500","NM_018113","LMBR1L","S_Shore","Active TSS",0.026237062496467,0.00646018965748388,4.87906927967607e-05,4.87906927967607e-05,0.410876825814501,"-+++",4.87906927967607e-05,0.0110040977609393,-0.00564094760614432,0.0241417821075694,0.816286377721072,0.999927573044146,0.0242446584854727,0.0100448175119208,0.017796847080305,0.536563274871049,0.0235999916240686,0.0140569878366408,0.0956937599659962,0.7086295,0.0383061932634353,0.0117252150678898,0.00114352886115686,0.436006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg11779113","chr20",62199156,62199157,"SRMS (-20300); HELZ2 (+4651)","Body;TSS200","NM_001037335;NM_033405","PRIC285","N_Shore","Weak transcription",-0.0335258406561328,0.00825541166933573,4.88474090543428e-05,4.88474090543428e-05,0.398727130319426,"----",4.88474090543428e-05,0.011007153037783,-0.000533671299628691,0.0287441211138252,0.985267404258378,0.999949167461476,-0.0358240355168613,0.0166535649116893,0.0341149108407793,0.613228331232125,-0.0544321644932981,0.0175493442733823,0.00238299866741573,0.3395176,-0.0280437533584456,0.0122996846906549,0.0229249999573939,0.8073712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10723431","chr14",66460413,66460414,"GPHN (-513711); FUT8 (+583104)",NA,NA,NA,"OpenSea","Quiescent/Low",-0.0273130957914962,0.00672635578274082,4.8945037198109e-05,0.00749912413638797,0.112380872582746,"+---",4.8945037198109e-05,0.0110236404993792,0.00527660194227149,0.0178655489678045,0.769055075993451,0.999927573044146,-0.0273953667716938,0.0136020387043565,0.0469557385738915,0.651760757250392,-0.0568120454403753,0.0181458794472424,0.00217417767452354,0.3316663,-0.0284598438241048,0.00974627020211163,0.00361937031029624,0.5849709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg03171924","chr1",25258332,25258333,"RUNX3 (+33168); CLIC4 (+186485)","Body","NM_001031680","RUNX3","Island","Bivalent Enhancer",0.0222515670003558,0.00548133738097187,4.91749149373086e-05,4.91749149373086e-05,0.930570822168634,"++++",4.91749149373086e-05,0.0110533190969434,0.0107070306421782,0.0263019452401008,0.685836378552761,0.999927573044146,0.0263755889809083,0.00919318278114768,0.00511801682445019,0.389979658412815,0.0203681805705843,0.0130987379955386,0.122501199251153,0.7381766,0.0207610269428796,0.00839854135766942,0.0136889635786733,0.7437091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14774117","chr6",44310005,44310006,"CDC5L (-45256); AARS2 (-28943)","TSS1500","NM_145026","SPATS1","OpenSea","Enhancers",-0.0165914972128735,0.00408700789956574,4.91630366187379e-05,4.91630366187379e-05,0.446164099853348,"----",4.91630366187379e-05,0.0110533190969434,-0.0324070155587994,0.0158611157707066,0.0467882155078011,0.999927573044146,-0.0239502415938341,0.00935858173392335,0.0121423194836077,0.489703583693462,-0.0212690461252807,0.0116054253521907,0.0692490310653261,0.668585,-0.0116895725812222,0.00519525459459818,0.0247759893702008,0.8185619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg01060471","chr10",103911733,103911734,"NOLC1 (-199)","TSS200","NM_004741","NOLC1","Island","Flanking Active TSS",0.0182699277180717,0.00450030624523285,4.91341945025363e-05,4.91341945025363e-05,0.828492642083,"++++",4.91341945025363e-05,0.0110533190969434,0.00752867470369097,0.0202032636622325,0.711123128047042,0.999927573044146,0.0139229772897382,0.00853364154090243,0.106232561514287,0.750264107664831,0.0246612062772809,0.0121739302128605,0.0449376766613585,0.621677044904159,0.0198914071818842,0.00614913836938819,0.00127818278641733,0.4530751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00759427","chr20",62708630,62708631,"RGS19 (+2214); TCEA2 (+14134)","5'UTR","NM_001039467;NM_005873","RGS19","N_Shelf","Active TSS",-0.026792469383782,0.00659970531440201,4.91471027199093e-05,0.000346974716147876,0.28762002965007,"----",4.91471027199093e-05,0.0110533190969434,-0.0159564524276366,0.0205598668451604,0.441663916176723,0.999927573044146,-0.0195163658389327,0.0122003770354315,0.113141993542009,0.7580949869998,-0.0542071281252628,0.0158045446465093,0.000822601983485613,0.25485221754431,-0.0232229588241547,0.0100648661949381,0.0213464585048657,0.798413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14661234","chr1",1149192,1149193,"TNFRSF4 (+319)","Body","NM_003327","TNFRSF4","Island","Weak transcription",-0.0195440066794707,0.00481479287156998,4.92499088809806e-05,4.92499088809806e-05,0.861654234559573,"----",4.92499088809806e-05,0.0110617073711788,-0.00647925845291272,0.0191771315080086,0.737002916945618,0.999927573044146,-0.0218557631111142,0.00791756642391034,0.00698121589406633,0.425669835243994,-0.015844141904694,0.0103674537479076,0.128995466588283,0.7439698,-0.0217251868610393,0.00812133972262273,0.00765729732264366,0.669205023232302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg21822187","chr12",66286141,66286142,"HMGA2 (+68231); ENSG00000228144 (+277623)","Body","NM_003483;NM_003484","HMGA2","OpenSea","Enhancers",-0.0320956792552895,0.00790708427976811,4.92613228911206e-05,0.000977831245155966,0.256553168641554,"----",4.92613228911206e-05,0.0110617073711788,-0.0247435692311587,0.0243620317731136,0.315103303515228,0.999927573044146,-0.0233819248820107,0.0120050673275188,0.0545367485041635,0.668163694425741,-0.0125398270064353,0.0213473673825391,0.558008652541276,0.931416,-0.0544585037182539,0.0138989221527261,9.85644968711869e-05,0.1944474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg06836948","chr11",112748699,112748700,"C11orf34 (-617117); NCAM1 (-83458)",NA,NA,NA,"OpenSea","Enhancers",0.0217659627142631,0.00536241912552354,4.92871119518242e-05,4.92871119518242e-05,0.479834857559044,"++++",4.92871119518242e-05,0.0110619866428727,0.0181780432135834,0.0154975409244797,0.246848920588337,0.999927573044146,0.0149879404875396,0.0108805602883819,0.171737153855601,0.808212913779536,0.0395534549166731,0.0127488479550366,0.00237667545188761,0.3395176,0.0194398780306395,0.00790254302981992,0.0141519628563719,0.7466838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg14561362","chr4",146461062,146461063,"MMAA (-78352); SMAD1 (+57100)","Body","NM_001003688;NM_005900","SMAD1","OpenSea","Weak transcription",-0.0188297054314033,0.0046409844613813,4.96506610836623e-05,4.96506610836623e-05,0.867005353276343,"----",4.96506610836623e-05,0.0111380346858534,-0.0111163520114504,0.0168282927560625,0.512179485711173,0.999927573044146,-0.0209345391888362,0.0100670501339512,0.0403834445804103,0.632846300553271,-0.0102100015522923,0.0139713868569976,0.466292478854675,0.9085098,-0.020643854915056,0.00598613524991392,0.000599474717958273,0.352141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg12294118","chr2",202879585,202879586,"FZD7 (-19724); CDK15 (+208284)",NA,NA,NA,"OpenSea","Quiescent/Low",0.0325756208822899,0.00802981855077987,4.97429405723469e-05,4.97429405723469e-05,0.706608552900685,"++++",4.97429405723469e-05,0.0111419336935706,0.0480892243676298,0.0279434387718553,0.0919807122339634,0.999927573044146,0.0335538927455864,0.0154758928573805,0.0327571025009929,0.609168476545853,0.0149910370878906,0.0180190579368041,0.407033922483963,0.8929443,0.0369073123399852,0.0119751571579674,0.00214223876943124,0.5040319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10432947","chr4",2062441,2062442,"NAT8L (+1203); POLN (+181406)","Body","NM_178557","NAT8L","Island","Active TSS",0.0268531149917294,0.00661908594854797,4.97236920096382e-05,4.97236920096382e-05,0.750552550122846,"++++",4.97236920096382e-05,0.0111419336935706,0.0352166638759086,0.0290474252076607,0.231555236431461,0.999927573044146,0.0349655951351121,0.0137193862153011,0.0124898612948134,0.493240652008131,0.0168719268808891,0.0116679113155248,0.150696979240678,0.764648,0.0291136721246401,0.0105519516446899,0.00595786658641782,0.6438619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg01278291","chr5",176937363,176937364,"DOK3 (-506)","1stExon;5'UTR;TSS1500","NM_001144875;NM_001144876;NM_024872","DOK3","OpenSea","Weak transcription",-0.0204290557693848,0.00503585695967905,4.97669329897546e-05,4.97669329897546e-05,0.40535735496994,"----",4.97669329897546e-05,0.0111419336935706,-0.0166266188116083,0.0205566872871917,0.422783525972147,0.999927573044146,-0.0199875452363691,0.00933459388772454,0.0349276253755213,0.615813869911897,-0.0427171897207099,0.0142774886138677,0.00334563635253823,0.365565002968119,-0.015822919980093,0.00695319645856863,0.0231891496200904,0.8085546,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"cg16611352","chr17",3819429,3819430,"P2RX1 (+364)","1stExon","NM_002558","P2RX1","OpenSea","Weak transcription",-0.0317068006559192,0.00781577179305216,4.97557060147038e-05,4.97557060147038e-05,0.486887787800573,"----",4.97557060147038e-05,0.0111419336935706,-0.0455646397858871,0.0271857414556051,0.100513501202286,0.999927573044146,-0.0218356441030228,0.0155491547727244,0.163634107596422,0.803436616303827,-0.0553647431140046,0.0190395489201574,0.0043127682028025,0.3869975,-0.0263900977891527,0.0110956559531143,0.0176720408409729,0.7797166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19867579","chr2",175643491,175643492,"CHRNA1 (-14303); CHN1 (+226462)",NA,NA,NA,"OpenSea","Enhancers",-0.0211469245325862,0.00521436914712477,5.00251013480273e-05,5.00251013480273e-05,0.862502576786494,"----",5.00251013480273e-05,0.0111815962418054,-0.0164085101417792,0.0223026805964425,0.465636666136034,0.999927573044146,-0.0287011694475193,0.0120085090263718,0.0189069678146143,0.54281460751749,-0.0247849697939034,0.0121810457875763,0.0440116771973799,0.6197634,-0.0179527514882165,0.0068852408528917,0.00932974414617523,0.7018256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg10396713","chr8",602097,602098,"DLGAP2 (-847434); TDRP (-106317)",NA,NA,NA,"S_Shore","Quiescent/Low",-0.0381936434539359,0.00941742227930692,4.99979199733997e-05,0.000200517042291182,0.335878876509529,"----",4.99979199733997e-05,0.0111815962418054,-0.0215456818697638,0.0278935438321658,0.443813215212072,0.999927573044146,-0.0644802084487626,0.0190057367165117,0.00102626393590864,0.245359367333477,-0.0148178584454051,0.0221476129884286,0.504707374232581,0.9188912,-0.0374760206891914,0.0138900137314311,0.00715370125799383,0.6608323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg19811337","chr11",65374663,65374664,"KCNK7 (-11197); MAP3K11 (+7049)","Body","NM_002419","MAP3K11","N_Shore","Active TSS",0.0393020100722846,0.00969121474718843,5.00428856052334e-05,0.00110597551165301,0.203682350811784,"++++",5.00428856052334e-05,0.0111815962418054,0.0271829101902271,0.0296891211122019,0.364659651741766,0.999927573044146,0.0398774568358224,0.0155186807278689,0.0118060369770426,0.486880676228362,0.0967081704739567,0.0296690060609965,0.00144043110587239,0.2956744,0.0265536315232679,0.0153854516870182,0.0848369643580269,0.9243696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg06492111","chr16",87874392,87874393,"KLHDC4 (-74838); SLC7A5 (+28701)","Body","NM_003486","SLC7A5","OpenSea","Strong transcription",0.0257214693037203,0.00634399476882932,5.02503740129904e-05,5.02503740129904e-05,0.443442223997749,"++++",5.02503740129904e-05,0.0112167346747422,0.0170723449186876,0.020528870709408,0.409916367780176,0.999927573044146,0.0248350383559802,0.0124942642125264,0.0498491010321765,0.6585619777785,0.0117835822397627,0.0126857331179474,0.354753567710216,0.8743822,0.0371693254035483,0.0100736393837145,0.000243059551225353,0.2800934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg00849854","chr17",17780937,17780938,"SREBF1 (-40637); TOM1L2 (+94773)","Body","NM_001033551;NM_001082968","TOM1L2","OpenSea","Flanking Active TSS",0.0206872252645455,0.00510233688995232,5.02500607953819e-05,5.02500607953819e-05,0.95070812078096,"++++",5.02500607953819e-05,0.0112167346747422,0.0106522158770754,0.0233539564699676,0.650449622328515,0.999927573044146,0.0231234467827945,0.0108739681198308,0.0361686435104503,0.619642493072546,0.0240723075203072,0.0118938643601238,0.0451266515939673,0.622340329113508,0.0194458542266738,0.00689213322501907,0.00492503588750679,0.6233187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cg05608541","chr11",2321770,2321771,"TSPAN32 (-1472); C11orf21 (+1372)","Body;TSS1500","NM_001142946;NM_139022;NR_024621","C11orf21;TSPAN32","OpenSea","Weak Repressed PolyComb",-0.033418848731517,0.00824573975872976,5.05947604354725e-05,5.05947604354725e-05,0.420325738883596,"----",5.05947604354725e-05,0.0112880166629983,-0.00648501200840314,0.0297182182095345,0.828225464434246,0.999927573044146,-0.0518104583039255,0.0146478863763469,0.000639011176692733,0.206699876890063,-0.0322862799394798,0.0208533845526452,0.124110289271925,0.7396457,-0.0254647639564668,0.0122951641574902,0.038737416329244,0.8566161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
